id	intConsecutivo	dtmh323setuptime	dtmh323connecttime	dtmh323disconnecttime	intIdFecha	intCodigoFecha	strNASIdentifier	intAcctSessionTime	intClientIPAddress	intNASIPAddress	strAcctTerminateCause	strCallingStationId	strCalledStationId	strAcmeFlowTypeaudioF	strAcmeFlowInRealmaudioF	intAcmeCallingPacketsaudio	intAcmeCallingRTPPacketsLostaudio	intAcmeCallingRTPAvgJitterAudio	intAcmeCallingRTPMaxJitteraudio	intSASCallingFactorRAudio	intSASCalledFactorRAudio	strAcmeSessionIngressRealm	strAcmeSessionEgressRealm	strAcmeSessionProtocolType	intAcmeCalledPacketsaudio	intAcmeCalledRTPPacketsLostaudio	intAcmeCalledRTPAvgJitterAudio	intAcmeCalledRTPMaxJitteraudio	strAcmeFirmwareVersion	intAcmeCallingPacketsvideo	intAcmeCallingRTPPacketsLostvideo	intAcmeCallingRTPAvgJittervideo	intAcmeCallingRTPMaxJittervideo	intAcmeCalledPacketsvideo	intAcmeCalledRTPPacketsLostvideo	intAcmeCalledRTPAvgJittervideo	intAcmeCalledRTPMaxJittervideo	intSASCallingFactorRRTpAudio	intModalidad	intCodigoGeografia	Count_intAcmeCallingRTPAvgJitterAudio	Count_intSASCallingFactorRaudio	Count_intSASCalledFactorRaudio	Count_intAcmeCalledRTPAvgJitterAudio	Count_intAcmeCallingRTPAvgJittervideo	Count_intAcmeCalledRTPAvgJittervideo	Count_intSASCallingFactorRRTPaudio	strAcctSessionId	intIdSAScallingdomain	intIdSAScalleddomain	intIdAcmeSipEstado	intIdSASIngressRemoteAddrIP	intIdSASEgressLocalAddrIP	intCodigoGeografia	strCodigoCiudad	strNombreCiudad	strCodigoDeptoEstado	strNombreDeptoEstado	strCodigoPais	strNombrePais	strNombreRegion	strTipo	strCiudadCapital	dtmFechaInicioVig	dtmFechaFinVig	dtmFechaModificacion	strEstado
1	710051845	2015-10-01 16:26:54.000	2015-10-01 16:27:01.000	2015-10-01 16:27:37.000	20151001	2457297	sbcmde03	36	0	0	User-Request	56425345	56431767	PCMU	core-oser	1768	0	0	2	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	1766	0	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	hhh77kvcituti6thkjdtu6ubk8hjpuvu@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710054502	2015-10-01 16:25:08.000	2015-10-01 16:25:08.000	2015-10-01 16:28:06.000	20151001	2457297	sbcmde02	178	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	8937	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	8476	0	2	3027	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	pppcub68hddcjv6ihhvtjkub2gpp6gth@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709648247	2015-10-01 15:14:39.000	2015-10-01 15:14:39.000	2015-10-01 15:20:35.000	20151001	2457297	sbcmde02	356	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	17844	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	17764	1	0	1024	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	7k2dttjj82hucvukb7pk6vphjbp27722@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709650091	2015-10-01 15:06:25.000	2015-10-01 15:06:25.000	2015-10-01 15:20:51.000	20151001	2457297	sbcmde02	866	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	43319	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	42612	0	1	7341	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	jhug6g2p62g6c8p67dh7tvtgv867ddgb@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709654861	2015-10-01 15:20:59.000	2015-10-01 15:21:02.000	2015-10-01 15:21:39.000	20151001	2457297	sbcmde03	37	0	0	User-Request	56424942	56431256	PCMU	core-oser	1815	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	1825	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	hig6vt7h6tbkdt686dctcvc7dtidcdtt@SoftX3000	709	9	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709655312	2015-10-01 15:20:16.000	2015-10-01 15:20:16.000	2015-10-01 15:21:43.000	20151001	2457297	sbcmde02	87	0	0	User-Request	56438235	56424470	PCMU	core-otmmar-1643	4325	0	0	32	93,23619843	93,23619843	core-otmmar-1643	acc-otmmar-1643	SIP	3824	0	6	10072	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	6iiphgdt7bgbv6c8c6btdbu8v7vk8c26@SoftX3000	428	99	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709656624	2015-10-01 15:20:42.000	2015-10-01 15:20:42.000	2015-10-01 15:21:57.000	20151001	2457297	sbcmde02	75	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	3798	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	3724	0	0	1026	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	0	0	0	1	t2pbiipckgg8vv8pci2hipbkuh8hb77h@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709657011	2015-10-01 15:21:28.000	2015-10-01 15:21:28.000	2015-10-01 15:22:01.000	20151001	2457297	sbcmde02	33	0	0	User-Request	75891978	75892020	G729	core-hielera-0913	1647	0	0	20	82,38950348	82,38950348	core-hielera-0913	acc-hielera-0913	SIP	1473	0	11	3142	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	82,38950348	1	11243	0	1	1	1	0	0	1	6i7jptg8phjddjupk8g887uuh8p7vgdh@SoftX3000	709	25	0	1	0	11243	7500	CUCUTA	540	NORTE DE SANTANDER	48	COLOMBIA	ORIENTE	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709660063	2015-10-01 15:20:16.000	2015-10-01 15:21:03.000	2015-10-01 15:22:34.000	20151001	2457297	sbcmde03	91	0	0	User-Request	75897681	75891968	G729	core-oser	4510	0	0	20	82,38950348	82,38950348	core-oser	acc-slbmde-mde6300	SIP	4517	0	0	26	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	82,38950348	1	11243	0	1	1	0	0	0	1	tpiiug2g86dh8vdd27btgh76b8djtvvp@SoftX3000	428	99	0	1	0	11243	7500	CUCUTA	540	NORTE DE SANTANDER	48	COLOMBIA	ORIENTE	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709660530	2015-10-01 15:07:41.000	2015-10-01 15:07:41.000	2015-10-01 15:22:39.000	20151001	2457297	sbcmde02	898	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	44922	1	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	44550	0	1	3086	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,18699646	1	10839	0	1	1	1	0	0	1	vtkdthkvitbdug8ujvpki6t7khi68u6u@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709666624	2015-10-01 15:16:18.000	2015-10-01 15:16:18.000	2015-10-01 15:23:41.000	20151001	2457297	sbcmde02	443	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	22170	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	21728	0	1	3106	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	68gtti2gh6iptd6ukih8v28ijpk8dv88@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709670802	2015-10-01 15:22:57.000	2015-10-01 15:22:57.000	2015-10-01 15:24:25.000	20151001	2457297	sbcmde02	88	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	4409	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	4063	0	3	3113	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	upbd7b2btvvkghck6t2ihjvpj6kivut8@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709681176	2015-10-01 15:24:30.000	2015-10-01 15:24:37.000	2015-10-01 15:25:59.000	20151001	2457297	sbcmde03	82	0	0	User-Request	23833511	23827067	PCMU	core-oser	4098	0	0	2	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	4107	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	gt7u6httb262u86ptkhkgdj68utd8kvg@SoftX3000	9210	37	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709687672	2015-10-01 15:25:58.000	2015-10-01 15:26:10.000	2015-10-01 15:26:59.000	20151001	2457297	sbcmde03	49	0	0	User-Request	23808550	23827911	PCMA	core-oser	2450	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	2459	1	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	88jt2jvpiubbbgkiv6jju7ggicpb7vdt@SoftX3000	709	9	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709702857	2015-10-01 15:25:49.000	2015-10-01 15:26:06.000	2015-10-01 15:29:28.000	20151001	2457297	sbcmde03	202	0	0	User-Request	23809750	23827307	PCMA	core-oser	10066	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	10080	1	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	k67dhbhgghbjg7kj6u6d7jjhtbtjbp68@SoftX3000	709	9	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709718693	2015-10-01 15:18:54.000	2015-10-01 15:19:06.000	2015-10-01 15:32:09.000	20151001	2457297	sbcmde03	783	0	0	User-Request	23828214	23827828	PCMA	core-oser	39152	0	0	160	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	39151	0	0	21	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	gpcjg7v86pppc2gukig2bu8vk7ic6tjg@SoftX3000	709	9	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709720101	2015-10-01 15:31:06.000	2015-10-01 15:31:18.000	2015-10-01 15:32:23.000	20151001	2457297	sbcmde03	65	0	0	User-Request	23828340	23827135	PCMA	core-oser	3261	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	3274	1	0	4	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	th7hgt8d8d2g6u8cdhjpt28cpjdgp8bh@SoftX3000	709	9	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709724242	2015-10-01 15:32:12.000	2015-10-01 15:32:22.000	2015-10-01 15:33:07.000	20151001	2457297	sbcmde03	45	0	0	User-Request	23824765	23816900	PCMU	core-oser	2232	0	0	2	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	2230	0	0	2	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	ihddjuddcp78p7hd6c8gbtjijj8tgdv8@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709728932	2015-10-01 15:32:18.000	2015-10-01 15:32:23.000	2015-10-01 15:33:55.000	20151001	2457297	sbcmde03	92	0	0	User-Request	23801114	23816538	PCMU	core-oser	4588	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	4593	1	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	hph6v86cdicbggh2bv6tgktcv286h8ku@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709746703	2015-10-01 15:36:48.000	2015-10-01 15:36:52.000	2015-10-01 15:36:58.000	20151001	2457297	sbcmde03	6	0	0	User-Request	23801201	23816125	PCMU	core-oser	272	0	0	2	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	269	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	7vk7ddc86gkugittibvd6pki8vhbb68i@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709087181	2015-10-01 13:34:43.000	2015-10-01 13:34:54.000	2015-10-01 13:35:22.000	20151001	2457297	sbcmde03	28	0	0	User-Request	23803028	23809719	G729	core-oser	1404	0	0	20	82,38950348	82,38950348	core-oser	acc-slbmde-mde6300	SIP	1409	0	0	4	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	82,38950348	1	10181	0	1	1	0	0	0	1	67jv2h8jpd6cgbhbb778v7gkptu2tdip@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709093100	2015-10-01 13:33:32.000	2015-10-01 13:33:52.000	2015-10-01 13:36:41.000	20151001	2457297	sbcmde03	169	0	0	User-Request	23824805	23816518	PCMU	core-oser	8440	0	0	21	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	8439	0	0	22	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	87vu6bb26cb7btd8kd7uhdd827diphj7@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709127010	2015-10-01 13:42:22.000	2015-10-01 13:42:29.000	2015-10-01 13:44:02.000	20151001	2457297	sbcmde03	93	0	0	User-Request	23828210	23827828	PCMA	core-oser	4641	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	4659	0	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	78tp6i2d2vdu6jcjkubjpd6tbvu2dpc7@SoftX3000	709	9	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709174131	2015-10-01 13:50:05.000	2015-10-01 13:50:17.000	2015-10-01 13:53:51.000	20151001	2457297	sbcmde02	214	0	0	User-Request	23828210	23828215	PCMA	core-inveprim-0015	10680	0	0	2	93,23619843	93,23619843	core-inveprim-0015	acc-inveprim-0015	SIP	10695	0	0	2	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	7kpjhu7b7pu6i7cgd7h8j27tp7cttctk@SoftX3000	709	25	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709582900	2015-10-01 15:06:51.000	2015-10-01 15:06:57.000	2015-10-01 15:09:11.000	20151001	2457297	sbcmde03	134	0	0	User-Request	23824670	23827255	PCMU	core-oser	6690	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	6527	168	0	21	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	gc82gchkkhpcggbgjvvb2bighhidtcup@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709614160	2015-10-01 15:12:54.000	2015-10-01 15:13:02.000	2015-10-01 15:14:36.000	20151001	2457297	sbcmde03	94	0	0	User-Request	23824670	23827255	PCMU	core-oser	4675	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	4593	87	0	21	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	djjbjkud87c787ujuup288kui2ugd88c@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709616440	2015-10-01 15:14:59.000	2015-10-01 15:14:59.000	2015-10-01 15:14:59.000	20151001	2457297	sbcmde03	0	0	0	User-Error	23824670	23827255			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10181	0	0	0	0	0	0	0	ik6j6bd7g6gu2kkpvdi8ub8d88t7bppb@SoftX3000	428	99	486	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709631641	2015-10-01 15:17:08.000	2015-10-01 15:17:20.000	2015-10-01 15:17:35.000	20151001	2457297	sbcmde03	15	0	0	User-Request	23808434	23809209	PCMU	core-oser	757	0	0	0	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	757	0	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	ig27g82ck8bbup27p7b2ph7b68i6dkvg@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709631928	2015-10-01 15:16:28.000	2015-10-01 15:16:49.000	2015-10-01 15:17:38.000	20151001	2457297	sbcmde03	49	0	0	User-Request	23824670	23827255	PCMU	core-oser	2462	0	0	1	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	2460	0	0	1	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	vcv77iicddpd7thuhji76uhtd82j7j7b@SoftX3000	428	99	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	709640050	2015-10-01 15:18:14.000	2015-10-01 15:18:29.000	2015-10-01 15:19:06.000	20151001	2457297	sbcmde03	37	0	0	User-Request	23808550	23816976	PCMA	core-oser	1796	0	0	0	93,23619843	93,23619843	core-oser	acc-slbmde-mde6300	SIP	1811	0	0	20	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	93,23619843	1	10181	0	1	1	0	0	0	1	ivicd6u6hdgjjjiivdujk82pp7kd2gpu@SoftX3000	709	9	0	1	0	10181	2100	CALI	760	VALLE DEL CAUCA	48	COLOMBIA	PACIFICO	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710272818	2015-10-01 17:06:28.000	2015-10-01 17:06:28.000	2015-10-01 17:06:28.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56451702	56431154			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	pt6bb8hcvtcgvbik7k2kupbjhv6h6dd7@SoftX3000	428	99	487	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710272827	2015-10-01 17:06:28.000	2015-10-01 17:06:28.000	2015-10-01 17:06:28.000	20151001	2457297	sbcmde02	0	0	0	User-Error	53197704	53185121			0	0	0	0	0	0	core-vdcoop-0512	acc-vdcoop-0512	SIP	0	0	0	0	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	0	1	10800	0	0	0	0	0	0	0	ivigc8ip2bhkv8tuc6gdd27hit2jb2j7@SoftX3000	709	25	487	1	0	10800	5300	BARRANQUILLA	80	ATLANTICO	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710273760	2015-10-01 17:06:40.000	2015-10-01 17:06:40.000	2015-10-01 17:06:40.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56455040	56431286			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	6bct7phkjjdhphbccj86uvguhkp6bphu@SoftX3000	709	9	487	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710282268	2015-10-01 17:08:17.000	2015-10-01 17:08:17.000	2015-10-01 17:08:17.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56455040	56431682			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	vcb7c2j26cdhgdg7iutdttcvjg7ddvi6@SoftX3000	709	9	408	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710290685	2015-10-01 17:09:56.000	2015-10-01 17:09:56.000	2015-10-01 17:09:56.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56455040	56431286			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	b8d8hu7hjpckktpggtvvtcdk6cvijupg@SoftX3000	709	9	487	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710294957	2015-10-01 17:10:51.000	2015-10-01 17:10:51.000	2015-10-01 17:10:51.000	20151001	2457297	sbcmde03	0	0	0	User-Error	56455040	56431682			0	0	0	0	0	0	core-oser	acc-slbmde-mde6300	SIP	0	0	0	0	SCZ7.2.0 MR-2 GA (Build 252)	0	0	0	0	0	0	0	0	0	1	10839	0	0	0	0	0	0	0	gg7vd82thb6g22622tuvhd68tpvk26ji@SoftX3000	709	9	487	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710297682	2015-10-01 17:03:15.000	2015-10-01 17:03:15.000	2015-10-01 17:11:29.000	20151001	2457297	sbcmde02	494	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	24700	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	22763	1	3	5007	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	vkvibbdt8dbjgudtg8upc8dp8i2b2d7t@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
1	710299205	2015-10-01 17:02:58.000	2015-10-01 17:02:58.000	2015-10-01 17:11:47.000	20151001	2457297	sbcmde02	529	0	0	User-Request	56424720	56424310	PCMU	core-lucia-1687	26466	0	0	20	93,23619843	93,23619843	core-lucia-1687	acc-lucia-1687	SIP	11993	0	47	31006	SCX6.3.7 MR-3 GA (WS Build 205)	0	0	0	0	0	0	0	0	93,23619843	1	10839	0	1	1	1	0	0	1	buh6h2hvdgtb8jbh62v67vigiip2p6kp@SoftX3000	709	25	0	1	0	10839	5600	CARTAGENA	130	BOLIVAR	48	COLOMBIA	ATLANTICA	NACIONAL	N	2010-01-01 00:00:00.000	NULL	2012-02-15 09:25:39.100	A
